x-axis,1,REF2
second,Volt,Volt
+1.30135000E-03,-13.76195136E-03,-13.76769909E-03
+1.30137500E-03,-14.97260609E-03,-15.02018896E-03
+1.30140000E-03,-15.92199042E-03,-15.98335873E-03
+1.30142500E-03,-16.86117307E-03,-16.79300263E-03
+1.30145000E-03,-17.39237724E-03,-17.17574242E-03
+1.30147500E-03,-17.75321728E-03,-17.66902538E-03
+1.30150000E-03,-17.83783099E-03,-17.79544077E-03
+1.30152500E-03,-17.68134638E-03,-17.62879187E-03
+1.30155000E-03,-17.27184797E-03,-17.29317846E-03
+1.30157500E-03,-16.61617045E-03,-16.77834792E-03
+1.30160000E-03,-15.82794539E-03,-15.99750960E-03
+1.30162500E-03,-14.97681188E-03,-14.96608346E-03
+1.30165000E-03,-13.65400600E-03,-13.63496549E-03
+1.30167500E-03,-12.26016954E-03,-12.31519434E-03
+1.30170000E-03,-10.76258962E-03,-10.88372974E-03
+1.30172500E-03,-9.18557566E-03,-9.33064290E-03
+1.30175000E-03,-7.44212989E-03,-7.63873103E-03
+1.30177500E-03,-5.50659724E-03,-5.80778366E-03
+1.30180000E-03,-3.78898052E-03,-3.94224559E-03
+1.30182500E-03,-1.93329347E-03,-2.12531915E-03
+1.30185000E-03,-138.16396E-06,-373.52119E-06
+1.30187500E-03,+1.64630498E-03,+1.38938690E-03
+1.30190000E-03,+3.31053801E-03,+3.17770102E-03
+1.30192500E-03,+5.06103887E-03,+4.70305566E-03
+1.30195000E-03,+6.47674160E-03,+6.12535488E-03
+1.30197500E-03,+7.83597469E-03,+7.43739737E-03
+1.30200000E-03,+9.03622816E-03,+8.60250263E-03
+1.30202500E-03,+9.88582425E-03,+9.64541609E-03
+1.30205000E-03,+10.63972545E-03,+10.47444361E-03
+1.30207500E-03,+11.18427365E-03,+10.87159720E-03
+1.30210000E-03,+11.47890701E-03,+11.17387841E-03
+1.30212500E-03,+11.53416698E-03,+11.28752174E-03
+1.30215000E-03,+11.39015986E-03,+11.12117737E-03
+1.30217500E-03,+10.99764293E-03,+10.71768478E-03
+1.30220000E-03,+10.19729254E-03,+10.15024908E-03
+1.30222500E-03,+9.42829613E-03,+9.20416028E-03
+1.30225000E-03,+8.34009129E-03,+8.13636843E-03
+1.30227500E-03,+7.15347915E-03,+6.88415293E-03
+1.30230000E-03,+5.62059062E-03,+5.51110907E-03
+1.30232500E-03,+4.09832226E-03,+3.96456263E-03
+1.30235000E-03,+2.36572129E-03,+2.30331547E-03
+1.30237500E-03,+552.12897E-06,+620.48605E-06
+1.30240000E-03,-1.30102599E-03,-1.21900196E-03
+1.30242500E-03,-3.14967906E-03,-3.18175033E-03
+1.30245000E-03,-4.90548141E-03,-5.01539503E-03
+1.30247500E-03,-6.83994942E-03,-6.92895044E-03
+1.30250000E-03,-8.60779267E-03,-8.57898799E-03
+1.30252500E-03,-10.57644856E-03,-10.48306567E-03
+1.30255000E-03,-12.23853695E-03,-12.16161451E-03
+1.30257500E-03,-13.67329738E-03,-13.55762879E-03
+1.30260000E-03,-15.05215259E-03,-14.99325094E-03
+1.30262500E-03,-16.18228664E-03,-16.14482071E-03
+1.30265000E-03,-17.26680548E-03,-17.23183156E-03
+1.30267500E-03,-18.12500011E-03,-17.82435731E-03
+1.30270000E-03,-18.66981696E-03,-18.44954228E-03
+1.30272500E-03,-18.93530130E-03,-18.80632668E-03
+1.30275000E-03,-19.00104758E-03,-18.96033226E-03
+1.30277500E-03,-18.76999987E-03,-18.85731000E-03
+1.30280000E-03,-18.47922315E-03,-18.46273525E-03
+1.30282500E-03,-17.77700178E-03,-17.81473605E-03
+1.30285000E-03,-16.84723776E-03,-17.02313676E-03
+1.30287500E-03,-15.68015609E-03,-15.90437485E-03
+1.30290000E-03,-14.57752328E-03,-14.69549964E-03
+1.30292500E-03,-13.07854192E-03,-13.23731351E-03
+1.30295000E-03,-11.61581683E-03,-11.72233813E-03
+1.30297500E-03,-9.90575692E-03,-10.10601932E-03
+1.30300000E-03,-8.13730101E-03,-8.34040426E-03
+1.30302500E-03,-6.16628035E-03,-6.45841416E-03
+1.30305000E-03,-4.15257578E-03,-4.61150081E-03
+1.30307500E-03,-2.26727660E-03,-2.66786984E-03
+1.30310000E-03,-442.91607E-06,-761.06377E-06
+1.30312500E-03,+1.36287522E-03,+1.09302316E-03
+1.30315000E-03,+3.11147202E-03,+2.90619065E-03
+1.30317500E-03,+4.87593289E-03,+4.51998760E-03
+1.30320000E-03,+6.44046846E-03,+6.11411359E-03
+1.30322500E-03,+7.87408947E-03,+7.51147835E-03
+1.30325000E-03,+8.95795585E-03,+8.61772961E-03
+1.30327500E-03,+9.96293785E-03,+9.67509998E-03
+1.30330000E-03,+10.83408846E-03,+10.54539882E-03
+1.30332500E-03,+11.33458269E-03,+11.06754344E-03
+1.30335000E-03,+11.70918104E-03,+11.47893354E-03
+1.30337500E-03,+11.89680525E-03,+11.68340294E-03
+1.30340000E-03,+11.69699150E-03,+11.49981387E-03
+1.30342500E-03,+11.30065652E-03,+11.11703278E-03
+1.30345000E-03,+10.73578939E-03,+10.54612727E-03
+1.30347500E-03,+9.96245874E-03,+9.87289992E-03
+1.30350000E-03,+9.02270683E-03,+8.87225819E-03
+1.30352500E-03,+7.82636910E-03,+7.61439566E-03
+1.30355000E-03,+6.26684889E-03,+6.21875706E-03
+1.30357500E-03,+4.57584849E-03,+4.61857701E-03
+1.30360000E-03,+3.02488098E-03,+3.00178452E-03
+1.30362500E-03,+1.34462707E-03,+1.41088713E-03
+1.30365000E-03,-483.08145E-06,-482.64486E-06
+1.30367500E-03,-2.40611039E-03,-2.30348041E-03
+1.30370000E-03,-4.32828846E-03,-4.30924976E-03
+1.30372500E-03,-5.97437106E-03,-6.04759123E-03
+1.30375000E-03,-8.05330179E-03,-7.95226379E-03
+1.30377500E-03,-9.86837031E-03,-9.78853677E-03
+1.30380000E-03,-11.41811760E-03,-11.36262274E-03
+1.30382500E-03,-13.00653868E-03,-12.89640646E-03
+1.30385000E-03,-14.36406913E-03,-14.25983992E-03
+1.30387500E-03,-15.62605784E-03,-15.54438357E-03
+1.30390000E-03,-16.58181252E-03,-16.52764673E-03
+1.30392500E-03,-17.34707712E-03,-17.35302837E-03
+1.30395000E-03,-17.87797314E-03,-17.91497745E-03
+1.30397500E-03,-18.31479611E-03,-18.35457192E-03
+1.30400000E-03,-18.40188373E-03,-18.44538654E-03
+1.30402500E-03,-18.32823361E-03,-18.25847269E-03
+1.30405000E-03,-18.01327319E-03,-17.93736897E-03
+1.30407500E-03,-17.40646872E-03,-17.35695436E-03
+1.30410000E-03,-16.51989062E-03,-16.61329824E-03
+1.30412500E-03,-15.40756359E-03,-15.66718050E-03
+1.30415000E-03,-14.19401313E-03,-14.38108737E-03
+1.30417500E-03,-12.86996593E-03,-13.04493596E-03
+1.30420000E-03,-11.44974894E-03,-11.46366404E-03
+1.30422500E-03,-9.72844323E-03,-9.87379752E-03
+1.30425000E-03,-7.95303897E-03,-8.28395179E-03
+1.30427500E-03,-6.05828797E-03,-6.52010992E-03
+1.30430000E-03,-4.23074678E-03,-4.68376850E-03
+1.30432500E-03,-2.41106754E-03,-2.71188431E-03
+1.30435000E-03,-622.25864E-06,-992.38496E-06
+1.30437500E-03,+1.18997145E-03,+818.60621E-06
+1.30440000E-03,+2.88912384E-03,+2.58404399E-03
+1.30442500E-03,+4.56754153E-03,+4.25529081E-03
+1.30445000E-03,+5.97885907E-03,+5.61343755E-03
+1.30447500E-03,+7.33492869E-03,+6.81712554E-03
+1.30450000E-03,+8.46509410E-03,+8.05483558E-03
+1.30452500E-03,+9.51527913E-03,+9.13580894E-03
+1.30455000E-03,+10.31579475E-03,+9.78134720E-03
+1.30457500E-03,+10.71729855E-03,+10.33557968E-03
+1.30460000E-03,+10.96369897E-03,+10.74412471E-03
+1.30462500E-03,+11.12416897E-03,+10.91718556E-03
+1.30465000E-03,+11.04998366E-03,+10.84170948E-03
+1.30467500E-03,+10.64414351E-03,+10.44182057E-03
+1.30470000E-03,+9.91157913E-03,+9.81113270E-03
+1.30472500E-03,+9.00021340E-03,+8.98904870E-03
+1.30475000E-03,+8.01065798E-03,+8.02493097E-03
+1.30477500E-03,+6.85136015E-03,+6.80471377E-03
+1.30480000E-03,+5.49574882E-03,+5.48641008E-03
+1.30482500E-03,+3.95020039E-03,+3.91753002E-03
+1.30485000E-03,+2.22605925E-03,+2.28654716E-03
+1.30487500E-03,+551.15991E-06,+561.01876E-06
+1.30490000E-03,-1.14685789E-03,-1.18867103E-03
+1.30492500E-03,-3.00771528E-03,-3.00499142E-03
+1.30495000E-03,-4.85556514E-03,-4.73868688E-03
+1.30497500E-03,-6.73036807E-03,-6.66449184E-03
+1.30500000E-03,-8.34834942E-03,-8.23383684E-03
+1.30502500E-03,-10.10843053E-03,-9.97463683E-03
+1.30505000E-03,-11.70998367E-03,-11.57374742E-03
+1.30507500E-03,-13.14158365E-03,-12.95317792E-03
+1.30510000E-03,-14.45272130E-03,-14.29397202E-03
+1.30512500E-03,-15.48992532E-03,-15.40887608E-03
+1.30515000E-03,-16.55648337E-03,-16.43157042E-03
+1.30517500E-03,-17.07944781E-03,-17.09900511E-03
+1.30520000E-03,-17.59412157E-03,-17.59862315E-03
+1.30522500E-03,-17.79641918E-03,-17.82528537E-03
+1.30525000E-03,-17.92374754E-03,-17.82334302E-03
+1.30527500E-03,-17.68930721E-03,-17.62180101E-03
+1.30530000E-03,-17.26471781E-03,-17.19929324E-03
+1.30532500E-03,-16.48886168E-03,-16.56938267E-03
+1.30535000E-03,-15.68094334E-03,-15.77306411E-03
+1.30537500E-03,-14.45294621E-03,-14.61760603E-03
+1.30540000E-03,-13.18726276E-03,-13.40913636E-03
+1.30542500E-03,-11.76954923E-03,-11.88938140E-03
+1.30545000E-03,-10.25221452E-03,-10.36168009E-03
+1.30547500E-03,-8.51405396E-03,-8.78903233E-03
+1.30550000E-03,-6.79299881E-03,-7.05645518E-03
+1.30552500E-03,-4.97580011E-03,-5.22146484E-03
+1.30555000E-03,-3.07872686E-03,-3.41820415E-03
+1.30557500E-03,-1.18278669E-03,-1.59181414E-03
+1.30560000E-03,+581.95971E-06,+247.82040E-06
+1.30562500E-03,+2.27997541E-03,+2.11882941E-03
+1.30565000E-03,+3.98563384E-03,+3.79519652E-03
+1.30567500E-03,+5.52524941E-03,+5.35105275E-03
+1.30570000E-03,+7.04289166E-03,+6.67663978E-03
+1.30572500E-03,+8.33947018E-03,+7.92756149E-03
+1.30575000E-03,+9.29730017E-03,+9.04815207E-03
+1.30577500E-03,+10.24754592E-03,+9.93877073E-03
+1.30580000E-03,+10.93536917E-03,+10.61677644E-03
+1.30582500E-03,+11.44019674E-03,+11.08246348E-03
+1.30585000E-03,+11.71878813E-03,+11.27594246E-03
+1.30587500E-03,+11.59579611E-03,+11.35359395E-03
+1.30590000E-03,+11.31103186E-03,+11.14927440E-03
+1.30592500E-03,+10.81262560E-03,+10.58635052E-03
+1.30595000E-03,+10.01902999E-03,+9.85397610E-03
+1.30597500E-03,+9.13188505E-03,+8.86660664E-03
+1.30600000E-03,+7.90116919E-03,+7.77120832E-03
+1.30602500E-03,+6.55478656E-03,+6.47458910E-03
+1.30605000E-03,+5.02105952E-03,+4.99212007E-03
+1.30607500E-03,+3.43043258E-03,+3.36770203E-03
+1.30610000E-03,+1.63216825E-03,+1.57857895E-03
+1.30612500E-03,-196.29858E-06,-173.18313E-06
+1.30615000E-03,-2.18199203E-03,-2.02545435E-03
+1.30617500E-03,-4.00752303E-03,-3.93870404E-03
+1.30620000E-03,-5.94618056E-03,-5.95510141E-03
+1.30622500E-03,-7.72749809E-03,-7.69014071E-03
+1.30625000E-03,-9.75263961E-03,-9.61384322E-03
+1.30627500E-03,-11.52484875E-03,-11.41003345E-03
+1.30630000E-03,-13.05655958E-03,-13.07076895E-03
+1.30632500E-03,-14.64309680E-03,-14.63411535E-03
+1.30635000E-03,-16.03379663E-03,-15.94811345E-03
+1.30637500E-03,-17.24025280E-03,-17.15235049E-03
+1.30640000E-03,-18.02687382E-03,-18.07880932E-03
+1.30642500E-03,-18.76824808E-03,-18.76985575E-03
+1.30645000E-03,-19.15572734E-03,-19.23590340E-03
+1.30647500E-03,-19.49187563E-03,-19.48789627E-03
+1.30650000E-03,-19.48818120E-03,-19.55323279E-03
+1.30652500E-03,-19.22397014E-03,-19.26569191E-03
+1.30655000E-03,-18.81060031E-03,-18.80008869E-03
+1.30657500E-03,-18.09434564E-03,-18.14883948E-03
+1.30660000E-03,-17.08996034E-03,-17.18053284E-03
+1.30662500E-03,-15.99548766E-03,-16.04330993E-03
+1.30665000E-03,-14.53877140E-03,-14.59469893E-03
+1.30667500E-03,-13.02000662E-03,-13.22355309E-03
+1.30670000E-03,-11.37057120E-03,-11.54587078E-03
+1.30672500E-03,-9.60156261E-03,-9.87913247E-03
+1.30675000E-03,-7.65133484E-03,-7.95488724E-03
+1.30677500E-03,-5.69094551E-03,-5.87699883E-03
+1.30680000E-03,-3.70027197E-03,-3.90260455E-03
+1.30682500E-03,-1.69970099E-03,-1.94964810E-03
+1.30685000E-03,+91.44946E-06,+5.49793E-06
+1.30687500E-03,+2.05408959E-03,+1.91963015E-03
+1.30690000E-03,+3.85905262E-03,+3.75403918E-03
+1.30692500E-03,+5.65288773E-03,+5.49653910E-03
+1.30695000E-03,+7.10896568E-03,+6.96038461E-03
+1.30697500E-03,+8.52679619E-03,+8.31300825E-03
+1.30700000E-03,+9.75548981E-03,+9.56361277E-03
+1.30702500E-03,+10.74051772E-03,+10.55843048E-03
+1.30705000E-03,+11.59475560E-03,+11.40768828E-03
+1.30707500E-03,+12.17268393E-03,+12.06029128E-03
+1.30710000E-03,+12.62021661E-03,+12.40896289E-03
+1.30712500E-03,+12.65075559E-03,+12.53498631E-03
+1.30715000E-03,+12.33458853E-03,+12.29175267E-03
+1.30717500E-03,+11.88657192E-03,+11.93473248E-03
+1.30720000E-03,+11.21986115E-03,+11.15041954E-03
+1.30722500E-03,+10.40265472E-03,+10.31199478E-03
+1.30725000E-03,+9.28203670E-03,+9.32628635E-03
+1.30727500E-03,+7.97284893E-03,+7.99329177E-03
+1.30730000E-03,+6.47871981E-03,+6.52068400E-03
+1.30732500E-03,+4.90217893E-03,+4.94051140E-03
+1.30735000E-03,+3.17449442E-03,+3.13171976E-03
+1.30737500E-03,+1.34472386E-03,+1.33367644E-03
+1.30740000E-03,-470.30848E-06,-642.31556E-06
+1.30742500E-03,-2.51539867E-03,-2.53322619E-03
+1.30745000E-03,-4.41163975E-03,-4.42738352E-03
+1.30747500E-03,-6.47802545E-03,-6.56148437E-03
+1.30750000E-03,-8.23027085E-03,-8.29057121E-03
+1.30752500E-03,-10.20163976E-03,-10.29571101E-03
+1.30755000E-03,-11.88443299E-03,-11.96051120E-03
+1.30757500E-03,-13.40641402E-03,-13.52928965E-03
+1.30760000E-03,-14.92082315E-03,-15.03082632E-03
+1.30762500E-03,-16.04808982E-03,-16.19776719E-03
+1.30765000E-03,-17.19316742E-03,-17.37079740E-03
+1.30767500E-03,-17.96427262E-03,-18.17275997E-03
+1.30770000E-03,-18.61105974E-03,-18.84122794E-03
+1.30772500E-03,-18.98705862E-03,-19.28081246E-03
+1.30775000E-03,-19.16144733E-03,-19.42227090E-03
+1.30777500E-03,-19.00394723E-03,-19.35148906E-03
+1.30780000E-03,-18.65957036E-03,-19.01044843E-03
+1.30782500E-03,-18.11441521E-03,-18.30373482E-03
+1.30785000E-03,-17.29085139E-03,-17.59727930E-03
+1.30787500E-03,-16.19162416E-03,-16.53247695E-03
+1.30790000E-03,-15.00813238E-03,-15.29878546E-03
+1.30792500E-03,-13.59045684E-03,-13.84838197E-03
+1.30795000E-03,-12.04405905E-03,-12.35348822E-03
+1.30797500E-03,-10.33603043E-03,-10.71048466E-03
+1.30800000E-03,-8.53444826E-03,-8.83820236E-03
+1.30802500E-03,-6.63672737E-03,-6.91620279E-03
+1.30805000E-03,-4.75605699E-03,-5.06114197E-03
+1.30807500E-03,-2.71722500E-03,-3.04212507E-03
+1.30810000E-03,-818.89354E-06,-1.05134419E-03
+1.30812500E-03,+1.02231369E-03,+857.93760E-06
+1.30815000E-03,+2.83831057E-03,+2.77806659E-03
+1.30817500E-03,+4.61329211E-03,+4.50893024E-03
+1.30820000E-03,+6.28277298E-03,+6.11285448E-03
+1.30822500E-03,+7.76487597E-03,+7.76067440E-03
+1.30825000E-03,+9.07046308E-03,+9.07911226E-03
+1.30827500E-03,+10.16005517E-03,+10.27507550E-03
+1.30830000E-03,+11.16808938E-03,+11.27565783E-03
+1.30832500E-03,+11.88960031E-03,+11.95319710E-03
+1.30835000E-03,+12.50488542E-03,+12.45521307E-03
+1.30837500E-03,+12.77334509E-03,+12.79963004E-03
+1.30840000E-03,+12.77055128E-03,+12.90106844E-03
+1.30842500E-03,+12.62119140E-03,+12.68742130E-03
+1.30845000E-03,+12.23514191E-03,+12.26178776E-03
+1.30847500E-03,+11.54991708E-03,+11.75136684E-03
+1.30850000E-03,+10.80285238E-03,+10.98191062E-03
+1.30852500E-03,+9.82682038E-03,+9.97197025E-03
+1.30855000E-03,+8.63196882E-03,+8.72442276E-03
+1.30857500E-03,+7.22708163E-03,+7.44814657E-03
+1.30860000E-03,+5.78290135E-03,+5.95059077E-03
+1.30862500E-03,+4.22822493E-03,+4.29123710E-03
+1.30865000E-03,+2.43122726E-03,+2.60172797E-03
+1.30867500E-03,+847.90958E-06,+884.32051E-06
+1.30870000E-03,-969.01324E-06,-944.71888E-06
+1.30872500E-03,-2.74741997E-03,-2.69621262E-03
+1.30875000E-03,-4.62503873E-03,-4.61991453E-03
+1.30877500E-03,-6.20822616E-03,-6.30409111E-03
+1.30880000E-03,-8.02739585E-03,-7.97080680E-03
+1.30882500E-03,-9.66112609E-03,-9.67563939E-03
+1.30885000E-03,-10.96316349E-03,-11.07052812E-03
+1.30887500E-03,-12.30776027E-03,-12.64807757E-03
+1.30890000E-03,-13.57054709E-03,-13.77001350E-03
+1.30892500E-03,-14.79116349E-03,-15.01241115E-03
+1.30895000E-03,-15.57750893E-03,-15.90519467E-03
+1.30897500E-03,-16.32796746E-03,-16.71906457E-03
+1.30900000E-03,-16.85358159E-03,-17.24369999E-03
+1.30902500E-03,-17.31573702E-03,-17.65596568E-03
+1.30905000E-03,-17.49173611E-03,-17.82925327E-03
+1.30907500E-03,-17.48198972E-03,-17.91791298E-03
+1.30910000E-03,-17.31332190E-03,-17.76003206E-03
+1.30912500E-03,-16.97563891E-03,-17.35270153E-03
+1.30915000E-03,-16.50108469E-03,-16.81972959E-03
+1.30917500E-03,-15.86076078E-03,-16.26966913E-03
+1.30920000E-03,-14.97651127E-03,-15.43377014E-03
+1.30922500E-03,-14.03974765E-03,-14.52290854E-03
+1.30925000E-03,-13.07561515E-03,-13.44427521E-03
+1.30927500E-03,-11.88735042E-03,-12.27626910E-03
+1.30930000E-03,-10.62388911E-03,-10.95496114E-03
+1.30932500E-03,-9.52557698E-03,-9.73712860E-03
+1.30935000E-03,-8.25257823E-03,-8.55394194E-03
+1.30937500E-03,-6.99073061E-03,-7.28831095E-03
+1.30940000E-03,-5.74484537E-03,-6.01767274E-03
+1.30942500E-03,-4.40111213E-03,-4.70218066E-03
+1.30945000E-03,-3.31021056E-03,-3.47982574E-03
+1.30947500E-03,-2.26056192E-03,-2.37579029E-03
+1.30950000E-03,-1.13188176E-03,-1.24991933E-03
+1.30952500E-03,-99.62526E-06,-227.50811E-06
+1.30955000E-03,+784.62034E-06,+610.93022E-06
+1.30957500E-03,+1.54445319E-03,+1.49489451E-03
+1.30960000E-03,+2.15326182E-03,+2.19402177E-03
+1.30962500E-03,+2.68610742E-03,+2.79662798E-03
+1.30965000E-03,+3.06530535E-03,+3.21927414E-03
+1.30967500E-03,+3.45264591E-03,+3.65706978E-03
+1.30970000E-03,+3.82737361E-03,+3.89614828E-03
+1.30972500E-03,+3.95122916E-03,+3.94865967E-03
+1.30975000E-03,+3.91645724E-03,+3.92997615E-03
+1.30977500E-03,+3.71482025E-03,+3.84444072E-03
+1.30980000E-03,+3.56898505E-03,+3.73810575E-03
+1.30982500E-03,+3.22857760E-03,+3.58225401E-03
+1.30985000E-03,+2.97680121E-03,+3.16996209E-03
+1.30987500E-03,+2.62072447E-03,+2.84721301E-03
+1.30990000E-03,+2.25577089E-03,+2.36775590E-03
+1.30992500E-03,+1.63322174E-03,+1.83808220E-03
+1.30995000E-03,+1.15582998E-03,+1.31205168E-03
+1.30997500E-03,+530.35466E-06,+758.54343E-06
+1.31000000E-03,+55.40365E-06,+248.33357E-06
+1.31002500E-03,-370.67101E-06,-355.12774E-06
+1.31005000E-03,-985.81983E-06,-1.00078631E-03
+1.31007500E-03,-1.51979008E-03,-1.55911875E-03
+1.31010000E-03,-2.14682151E-03,-2.14388177E-03
+1.31012500E-03,-2.55764145E-03,-2.63882848E-03
+1.31015000E-03,-3.05554298E-03,-3.05013143E-03
+1.31017500E-03,-3.48819452E-03,-3.46377986E-03
+1.31020000E-03,-3.89149896E-03,-4.02979574E-03
+1.31022500E-03,-4.15523514E-03,-4.34768082E-03
+1.31025000E-03,-4.48580394E-03,-4.73285593E-03
+1.31027500E-03,-4.88161157E-03,-4.97578685E-03
+1.31030000E-03,-5.11973910E-03,-5.22739288E-03
+1.31032500E-03,-5.35156019E-03,-5.41230770E-03
+1.31035000E-03,-5.54130735E-03,-5.63520553E-03
+1.31037500E-03,-5.59282013E-03,-5.77845435E-03
+1.31040000E-03,-5.60167344E-03,-5.84202462E-03
+1.31042500E-03,-5.68243563E-03,-5.92371758E-03
+1.31045000E-03,-5.85724978E-03,-5.98894857E-03
+1.31047500E-03,-5.67238291E-03,-6.02856669E-03
+1.31050000E-03,-5.58457467E-03,-5.95014122E-03
+1.31052500E-03,-5.51178718E-03,-5.91828674E-03
+1.31055000E-03,-5.58064265E-03,-5.87596737E-03
+1.31057500E-03,-5.50388393E-03,-5.87565018E-03
+1.31060000E-03,-5.41557066E-03,-5.81844092E-03
+1.31062500E-03,-5.34385655E-03,-5.70012385E-03
+1.31065000E-03,-5.22234104E-03,-5.65445679E-03
+1.31067500E-03,-5.14109431E-03,-5.48167604E-03
+1.31070000E-03,-5.01786259E-03,-5.44121549E-03
+1.31072500E-03,-4.98390115E-03,-5.31690738E-03
+1.31075000E-03,-5.00601135E-03,-5.12711318E-03
+1.31077500E-03,-4.85637710E-03,-5.08128421E-03
+1.31080000E-03,-4.69698138E-03,-4.85921885E-03
+1.31082500E-03,-4.59954043E-03,-4.70461869E-03
+1.31085000E-03,-4.55736579E-03,-4.63899754E-03
+1.31087500E-03,-4.37595936E-03,-4.50244591E-03
+1.31090000E-03,-4.22846555E-03,-4.37103386E-03
+1.31092500E-03,-4.01152108E-03,-4.25811959E-03
+1.31095000E-03,-3.80485365E-03,-4.08399831E-03
+1.31097500E-03,-3.71492427E-03,-3.87629519E-03
+1.31100000E-03,-3.60078345E-03,-3.53562060E-03
+1.31102500E-03,-3.41739489E-03,-3.33086507E-03
+1.31105000E-03,-3.06424613E-03,-3.21694133E-03
+1.31107500E-03,-2.84193112E-03,-3.00516961E-03
+1.31110000E-03,-2.67771121E-03,-2.74668306E-03
+1.31112500E-03,-2.54193627E-03,-2.46542992E-03
+1.31115000E-03,-2.30529219E-03,-2.12691958E-03
+1.31117500E-03,-1.92978085E-03,-1.93518607E-03
+1.31120000E-03,-1.63792352E-03,-1.59275758E-03
+1.31122500E-03,-1.40778005E-03,-1.43470269E-03
+1.31125000E-03,-1.15608748E-03,-1.18115853E-03
+1.31127500E-03,-914.58844E-06,-774.85133E-06
+1.31130000E-03,-629.21724E-06,-558.62476E-06
+1.31132500E-03,-287.37278E-06,-244.11240E-06
+1.31135000E-03,-63.75403E-06,-89.50349E-06
+1.31137500E-03,+172.30150E-06,-14.60872E-06
+1.31140000E-03,+156.12838E-06,+185.30151E-06
+1.31142500E-03,+429.54189E-06,+323.47708E-06
+1.31145000E-03,+651.19147E-06,+509.57202E-06
+1.31147500E-03,+775.89366E-06,+625.82976E-06
+1.31150000E-03,+738.45879E-06,+680.06309E-06
+1.31152500E-03,+826.00502E-06,+687.75647E-06
+1.31155000E-03,+816.13260E-06,+676.69579E-06
+1.31157500E-03,+769.85708E-06,+560.28036E-06
+1.31160000E-03,+696.53229E-06,+345.10275E-06
+1.31162500E-03,+516.71032E-06,+231.68014E-06
+1.31165000E-03,+272.23294E-06,+46.23647E-06
+1.31167500E-03,+127.97134E-06,-278.18571E-06
+1.31170000E-03,-114.30289E-06,-563.69982E-06
+1.31172500E-03,-502.86277E-06,-866.64406E-06
+1.31175000E-03,-874.58017E-06,-1.17891649E-03
+1.31177500E-03,-1.35227615E-03,-1.61202633E-03
+1.31180000E-03,-1.76398555E-03,-2.07214987E-03
+1.31182500E-03,-2.38241815E-03,-2.62181926E-03
+1.31185000E-03,-2.77591710E-03,-3.14043680E-03
+1.31187500E-03,-3.24928578E-03,-3.62251104E-03
+1.31190000E-03,-3.80924186E-03,-4.15443100E-03
+1.31192500E-03,-4.47705224E-03,-4.66256586E-03
+1.31195000E-03,-5.00876024E-03,-5.20501252E-03
+1.31197500E-03,-5.61336820E-03,-5.71683578E-03
+1.31200000E-03,-6.12310529E-03,-6.29348239E-03
+1.31202500E-03,-6.69418236E-03,-6.71581407E-03
+1.31205000E-03,-7.18762664E-03,-7.24545399E-03
+1.31207500E-03,-7.69236013E-03,-7.74820113E-03
+1.31210000E-03,-8.14198109E-03,-8.11302234E-03
+1.31212500E-03,-8.51565078E-03,-8.51493137E-03
+1.31215000E-03,-8.84761770E-03,-8.84785167E-03
+1.31217500E-03,-9.10873343E-03,-9.17767635E-03
+1.31220000E-03,-9.49596274E-03,-9.40715046E-03
+1.31222500E-03,-9.66554987E-03,-9.53422978E-03
+1.31225000E-03,-9.79309925E-03,-9.62426197E-03
+1.31227500E-03,-9.88379386E-03,-9.67829329E-03
+1.31230000E-03,-9.85556718E-03,-9.61993739E-03
+1.31232500E-03,-9.78913225E-03,-9.54511227E-03
+1.31235000E-03,-9.66749252E-03,-9.36470717E-03
+1.31237500E-03,-9.29615230E-03,-9.15617489E-03
+1.31240000E-03,-9.08261462E-03,-8.91948106E-03
+1.31242500E-03,-8.84665467E-03,-8.62499936E-03
+1.31245000E-03,-8.43532246E-03,-8.14936151E-03
+1.31247500E-03,-7.90514313E-03,-7.73929656E-03
+1.31250000E-03,-7.45309349E-03,-7.34607499E-03
+1.31252500E-03,-6.90337586E-03,-6.66488711E-03
+1.31255000E-03,-6.23105365E-03,-6.14129975E-03
+1.31257500E-03,-5.57081937E-03,-5.55358613E-03
+1.31260000E-03,-4.86075716E-03,-4.85354649E-03
+1.31262500E-03,-4.21782306E-03,-4.29197520E-03
+1.31265000E-03,-3.64503099E-03,-3.56988296E-03
+1.31267500E-03,-3.02529375E-03,-2.96785896E-03
+1.31270000E-03,-2.17754351E-03,-2.31003377E-03
+1.31272500E-03,-1.47427407E-03,-1.68590982E-03
+1.31275000E-03,-747.57260E-06,-1.03185745E-03
+1.31277500E-03,-157.88740E-06,-509.53131E-06
+1.31280000E-03,+327.55805E-06,-8.01374E-06
+1.31282500E-03,+899.96871E-06,+477.85111E-06
+1.31285000E-03,+1.41322295E-03,+865.04906E-06
+1.31287500E-03,+1.83632047E-03,+1.30254108E-03
+1.31290000E-03,+2.17979732E-03,+1.64796781E-03
+1.31292500E-03,+2.48677097E-03,+1.91268842E-03
+1.31295000E-03,+2.65897010E-03,+2.06820789E-03
+1.31297500E-03,+2.74369508E-03,+2.18212921E-03
+1.31300000E-03,+2.78472518E-03,+2.35952039E-03
+1.31302500E-03,+2.80773630E-03,+2.29199217E-03
