x-axis,3,REF2
+1.30105000E-03,-3.55808847E-03,+5.66518399E-03
+1.30107500E-03,-2.01980950E-03,+4.28649130E-03
+1.30110000E-03,-623.97281E-06,+2.73571555E-03
+1.30112500E-03,+558.37595E-06,+1.00830300E-03
+1.30115000E-03,+1.55613672E-03,-798.36358E-06
+1.30117500E-03,+2.28842702E-03,-2.41387494E-03
+1.30120000E-03,+2.81642793E-03,-4.12221441E-03
+1.30122500E-03,+3.07620404E-03,-5.87775414E-03
+1.30125000E-03,+3.10344206E-03,-7.80183867E-03
+1.30127500E-03,+2.87346713E-03,-9.42914218E-03
+1.30130000E-03,+2.36497648E-03,-10.95817075E-03
+1.30132500E-03,+1.61735337E-03,-12.47551481E-03
+1.30135000E-03,+668.22262E-06,-13.76769909E-03
+1.30137500E-03,-575.97718E-06,-15.02018896E-03
+1.30140000E-03,-1.88137463E-03,-15.98335873E-03
+1.30142500E-03,-3.57273987E-03,-16.79300263E-03
+1.30145000E-03,-5.18568988E-03,-17.17574242E-03
+1.30147500E-03,-7.15796785E-03,-17.66902538E-03
+1.30150000E-03,-9.03282777E-03,-17.79544077E-03
+1.30152500E-03,-11.13800365E-03,-17.62879187E-03
+1.30155000E-03,-13.17025091E-03,-17.29317846E-03
+1.30157500E-03,-15.27808040E-03,-16.77834792E-03
+1.30160000E-03,-17.49417965E-03,-15.99750960E-03
+1.30162500E-03,-19.39729400E-03,-14.96608346E-03
+1.30165000E-03,-21.42372027E-03,-13.63496549E-03
+1.30167500E-03,-23.17119183E-03,-12.31519434E-03
+1.30170000E-03,-24.89775803E-03,-10.88372974E-03
+1.30172500E-03,-26.42002940E-03,-9.33064290E-03
+1.30175000E-03,-27.75820487E-03,-7.63873103E-03
+1.30177500E-03,-28.86116119E-03,-5.80778366E-03
+1.30180000E-03,-29.77907848E-03,-3.94224559E-03
+1.30182500E-03,-30.42729267E-03,-2.12531915E-03
+1.30185000E-03,-30.81644924E-03,-373.52119E-06
+1.30187500E-03,-30.92761202E-03,+1.38938690E-03
+1.30190000E-03,-30.79419582E-03,+3.17770102E-03
+1.30192500E-03,-30.42026893E-03,+4.70305566E-03
+1.30195000E-03,-29.76045496E-03,+6.12535488E-03
+1.30197500E-03,-28.87229272E-03,+7.43739737E-03
+1.30200000E-03,-27.75095771E-03,+8.60250263E-03
+1.30202500E-03,-26.41287631E-03,+9.64541609E-03
+1.30205000E-03,-24.85822582E-03,+10.47444361E-03
+1.30207500E-03,-23.18557576E-03,+10.87159720E-03
+1.30210000E-03,-21.33673786E-03,+11.17387841E-03
+1.30212500E-03,-19.38353386E-03,+11.28752174E-03
+1.30215000E-03,-17.35469941E-03,+11.12117737E-03
+1.30217500E-03,-15.26491635E-03,+10.71768478E-03
+1.30220000E-03,-13.17075141E-03,+10.15024908E-03
+1.30222500E-03,-11.08414689E-03,+9.20416028E-03
+1.30225000E-03,-9.02451265E-03,+8.13636843E-03
+1.30227500E-03,-7.06920682E-03,+6.88415293E-03
+1.30230000E-03,-5.18869504E-03,+5.51110907E-03
+1.30232500E-03,-3.43931732E-03,+3.96456263E-03
+1.30235000E-03,-1.87564589E-03,+2.30331546E-03
+1.30237500E-03,-468.58269E-06,+620.48605E-06
+1.30240000E-03,+710.21335E-06,-1.21900196E-03
+1.30242500E-03,+1.70589610E-03,-3.18175033E-03
+1.30245000E-03,+2.40212251E-03,-5.01539503E-03
+1.30247500E-03,+2.91766914E-03,-6.92895044E-03
+1.30250000E-03,+3.15068754E-03,-8.57898799E-03
+1.30252500E-03,+3.11376494E-03,-10.48306567E-03
+1.30255000E-03,+2.81524147E-03,-12.16161451E-03
+1.30257500E-03,+2.29618282E-03,-13.55762879E-03
+1.30260000E-03,+1.50194077E-03,-14.99325094E-03
+1.30262500E-03,+550.01289E-06,-16.14482071E-03
+1.30265000E-03,-716.03087E-06,-17.23183156E-03
+1.30267500E-03,-1.98394914E-03,-17.82435731E-03
+1.30270000E-03,-3.66782119E-03,-18.44954228E-03
+1.30272500E-03,-5.25786289E-03,-18.80632668E-03
+1.30275000E-03,-7.15809207E-03,-18.96033226E-03
+1.30277500E-03,-8.96728230E-03,-18.85731000E-03
+1.30280000E-03,-10.93399044E-03,-18.46273525E-03
+1.30282500E-03,-13.04818092E-03,-17.81473605E-03
+1.30285000E-03,-14.83747074E-03,-17.02313676E-03
+1.30287500E-03,-16.84294673E-03,-15.90437485E-03
+1.30290000E-03,-18.60245043E-03,-14.69549964E-03
+1.30292500E-03,-20.37684675E-03,-13.23731351E-03
+1.30295000E-03,-21.93419697E-03,-11.72233813E-03
+1.30297500E-03,-23.40384992E-03,-10.10601932E-03
+1.30300000E-03,-24.64276420E-03,-8.34040426E-03
+1.30302500E-03,-25.72453476E-03,-6.45841416E-03
+1.30305000E-03,-26.59670569E-03,-4.61150081E-03
+1.30307500E-03,-27.20041966E-03,-2.66786984E-03
+1.30310000E-03,-27.56915480E-03,-761.06377E-06
+1.30312500E-03,-27.70243050E-03,+1.09302316E-03
+1.30315000E-03,-27.55685551E-03,+2.90619065E-03
+1.30317500E-03,-27.17097728E-03,+4.51998760E-03
+1.30320000E-03,-26.51973470E-03,+6.11411359E-03
+1.30322500E-03,-25.66176048E-03,+7.51147835E-03
+1.30325000E-03,-24.55281461E-03,+8.61772961E-03
+1.30327500E-03,-23.23664683E-03,+9.67509998E-03
+1.30330000E-03,-21.74129146E-03,+10.54539882E-03
+1.30332500E-03,-20.11542346E-03,+11.06754344E-03
+1.30335000E-03,-18.32817397E-03,+11.47893354E-03
+1.30337500E-03,-16.41726252E-03,+11.68340294E-03
+1.30340000E-03,-14.44906974E-03,+11.49981387E-03
+1.30342500E-03,-12.43047736E-03,+11.11703278E-03
+1.30345000E-03,-10.39914277E-03,+10.54612727E-03
+1.30347500E-03,-8.36973394E-03,+9.87289992E-03
+1.30350000E-03,-6.35430383E-03,+8.87225819E-03
+1.30352500E-03,-4.42922460E-03,+7.61439566E-03
+1.30355000E-03,-2.63316795E-03,+6.21875706E-03
+1.30357500E-03,-937.16907E-06,+4.61857701E-03
+1.30360000E-03,+591.46361E-06,+3.00178452E-03
+1.30362500E-03,+1.90637861E-03,+1.41088713E-03
+1.30365000E-03,+3.05897532E-03,-482.64486E-06
+1.30367500E-03,+3.96695447E-03,-2.30348041E-03
+1.30370000E-03,+4.65404264E-03,-4.30924976E-03
+1.30372500E-03,+5.06931380E-03,-6.04759123E-03
+1.30375000E-03,+5.28754784E-03,-7.95226379E-03
+1.30377500E-03,+5.23639928E-03,-9.78853677E-03
+1.30380000E-03,+4.89636480E-03,-11.36262274E-03
+1.30382500E-03,+4.31261938E-03,-12.89640646E-03
+1.30385000E-03,+3.56008795E-03,-14.25983992E-03
+1.30387500E-03,+2.48317596E-03,-15.54438357E-03
+1.30390000E-03,+1.37308253E-03,-16.52764673E-03
+1.30392500E-03,-141.16319E-06,-17.35302837E-03
+1.30395000E-03,-1.56114559E-03,-17.91497745E-03
+1.30397500E-03,-3.35192066E-03,-18.35457192E-03
+1.30400000E-03,-5.05967761E-03,-18.44538654E-03
+1.30402500E-03,-6.98590259E-03,-18.25847269E-03
+1.30405000E-03,-8.83887965E-03,-17.93736896E-03
+1.30407500E-03,-10.77132150E-03,-17.35695436E-03
+1.30410000E-03,-12.80695174E-03,-16.61329824E-03
+1.30412500E-03,-14.54365086E-03,-15.66718050E-03
+1.30415000E-03,-16.40358352E-03,-14.38108737E-03
+1.30417500E-03,-18.03104140E-03,-13.04493596E-03
+1.30420000E-03,-19.59993834E-03,-11.46366404E-03
+1.30422500E-03,-20.98039066E-03,-9.87379752E-03
+1.30425000E-03,-22.19806702E-03,-8.28395179E-03
+1.30427500E-03,-23.21303420E-03,-6.52010992E-03
+1.30430000E-03,-24.03891454E-03,-4.68376850E-03
+1.30432500E-03,-24.59508333E-03,-2.71188431E-03
+1.30435000E-03,-24.93893285E-03,-992.38496E-06
+1.30437500E-03,-25.02708421E-03,+818.60621E-06
+1.30440000E-03,-24.87578139E-03,+2.58404399E-03
+1.30442500E-03,-24.49961366E-03,+4.25529081E-03
+1.30445000E-03,-23.85382575E-03,+5.61343755E-03
+1.30447500E-03,-22.98514784E-03,+6.81712554E-03
+1.30450000E-03,-21.91741508E-03,+8.05483558E-03
+1.30452500E-03,-20.66358680E-03,+9.13580894E-03
+1.30455000E-03,-19.23369217E-03,+9.78134720E-03
+1.30457500E-03,-17.68841993E-03,+10.33557968E-03
+1.30460000E-03,-15.97546550E-03,+10.74412471E-03
+1.30462500E-03,-14.18895653E-03,+10.91718557E-03
+1.30465000E-03,-12.32661721E-03,+10.84170948E-03
+1.30467500E-03,-10.45988545E-03,+10.44182057E-03
+1.30470000E-03,-8.54559283E-03,+9.81113270E-03
+1.30472500E-03,-6.68488891E-03,+8.98904870E-03
+1.30475000E-03,-4.87970970E-03,+8.02493097E-03
+1.30477500E-03,-3.17999920E-03,+6.80471377E-03
+1.30480000E-03,-1.58208592E-03,+5.48641008E-03
+1.30482500E-03,-139.26516E-06,+3.91753002E-03
+1.30485000E-03,+1.13160762E-03,+2.28654716E-03
+1.30487500E-03,+2.23317699E-03,+561.01876E-06
+1.30490000E-03,+3.07273544E-03,-1.18867103E-03
+1.30492500E-03,+3.74833509E-03,-3.00499142E-03
+1.30495000E-03,+4.11786049E-03,-4.73868688E-03
+1.30497500E-03,+4.27596302E-03,-6.66449184E-03
+1.30500000E-03,+4.18891007E-03,-8.23383684E-03
+1.30502500E-03,+3.78127742E-03,-9.97463683E-03
+1.30505000E-03,+3.16444253E-03,-11.57374742E-03
+1.30507500E-03,+2.32616641E-03,-12.95317792E-03
+1.30510000E-03,+1.20649756E-03,-14.29397202E-03
+1.30512500E-03,-10.64301E-06,-15.40887608E-03
+1.30515000E-03,-1.61132660E-03,-16.43157042E-03
+1.30517500E-03,-3.11537095E-03,-17.09900511E-03
+1.30520000E-03,-5.07210234E-03,-17.59862315E-03
+1.30522500E-03,-6.86377380E-03,-17.82528537E-03
+1.30525000E-03,-8.97364543E-03,-17.82334302E-03
+1.30527500E-03,-10.95930903E-03,-17.62180101E-03
+1.30530000E-03,-13.09388387E-03,-17.19929324E-03
+1.30532500E-03,-15.33205111E-03,-16.56938267E-03
+1.30535000E-03,-17.24080283E-03,-15.77306411E-03
+1.30537500E-03,-19.35701376E-03,-14.61760603E-03
+1.30540000E-03,-21.13150263E-03,-13.40913636E-03
+1.30542500E-03,-22.96570090E-03,-11.88938140E-03
+1.30545000E-03,-24.53697648E-03,-10.36168009E-03
+1.30547500E-03,-25.97481776E-03,-8.78903233E-03
+1.30550000E-03,-27.19261532E-03,-7.05645518E-03
+1.30552500E-03,-28.19014001E-03,-5.22146484E-03
+1.30555000E-03,-28.94690467E-03,-3.41820415E-03
+1.30557500E-03,-29.42843288E-03,-1.59181414E-03
+1.30560000E-03,-29.65299657E-03,+247.82040E-06
+1.30562500E-03,-29.62643483E-03,+2.11882941E-03
+1.30565000E-03,-29.28708870E-03,+3.79519652E-03
+1.30567500E-03,-28.69809185E-03,+5.35105275E-03
+1.30570000E-03,-27.86993177E-03,+6.67663978E-03
+1.30572500E-03,-26.74678014E-03,+7.92756149E-03
+1.30575000E-03,-25.42614425E-03,+9.04815207E-03
+1.30577500E-03,-23.88174368E-03,+9.93877073E-03
+1.30580000E-03,-22.11754994E-03,+10.61677644E-03
+1.30582500E-03,-20.24608414E-03,+11.08246348E-03
+1.30585000E-03,-18.20691686E-03,+11.27594246E-03
+1.30587500E-03,-16.05956664E-03,+11.35359395E-03
+1.30590000E-03,-13.84711147E-03,+11.14927440E-03
+1.30592500E-03,-11.60483552E-03,+10.58635052E-03
+1.30595000E-03,-9.33983819E-03,+9.85397610E-03
+1.30597500E-03,-7.07554551E-03,+8.86660664E-03
+1.30600000E-03,-4.86781353E-03,+7.77120832E-03
+1.30602500E-03,-2.75069686E-03,+6.47458910E-03
+1.30605000E-03,-740.52482E-06,+4.99212007E-03
+1.30607500E-03,+1.10081869E-03,+3.36770203E-03
+1.30610000E-03,+2.80040375E-03,+1.57857895E-03
+1.30612500E-03,+4.27123290E-03,-173.18313E-06
+1.30615000E-03,+5.51173615E-03,-2.02545435E-03
+1.30617500E-03,+6.48311068E-03,-3.93870404E-03
+1.30620000E-03,+7.28255471E-03,-5.95510141E-03
+1.30622500E-03,+7.73641976E-03,-7.69014071E-03
+1.30625000E-03,+7.98680889E-03,-9.61384322E-03
+1.30627500E-03,+7.91297092E-03,-11.41003345E-03
+1.30630000E-03,+7.60491544E-03,-13.07076895E-03
+1.30632500E-03,+7.00783293E-03,-14.63411535E-03
+1.30635000E-03,+6.19930915E-03,-15.94811345E-03
+1.30637500E-03,+5.06186644E-03,-17.15235049E-03
+1.30640000E-03,+3.85722747E-03,-18.07880932E-03
+1.30642500E-03,+2.24366388E-03,-18.76985575E-03
+1.30645000E-03,+704.50571E-06,-19.23590340E-03
+1.30647500E-03,-1.20883504E-03,-19.48789627E-03
+1.30650000E-03,-3.04929090E-03,-19.55323279E-03
+1.30652500E-03,-5.12848394E-03,-19.26569191E-03
+1.30655000E-03,-7.12848084E-03,-18.80008869E-03
+1.30657500E-03,-9.24978492E-03,-18.14883948E-03
+1.30660000E-03,-11.44856952E-03,-17.18053284E-03
+1.30662500E-03,-13.35470894E-03,-16.04330993E-03
+1.30665000E-03,-15.40733814E-03,-14.59469893E-03
+1.30667500E-03,-17.16672215E-03,-13.22355309E-03
+1.30670000E-03,-18.93544732E-03,-11.54587078E-03
+1.30672500E-03,-20.48198652E-03,-9.87913247E-03
+1.30675000E-03,-21.85047724E-03,-7.95488724E-03
+1.30677500E-03,-23.03290921E-03,-5.87699883E-03
+1.30680000E-03,-23.99435433E-03,-3.90260455E-03
+1.30682500E-03,-24.69059190E-03,-1.94964810E-03
+1.30685000E-03,-25.17187044E-03,+5.49793E-06
+1.30687500E-03,-25.39447641E-03,+1.91963015E-03
+1.30690000E-03,-25.33239924E-03,+3.75403918E-03
+1.30692500E-03,-25.04406026E-03,+5.49653910E-03
+1.30695000E-03,-24.47857865E-03,+6.96038461E-03
+1.30697500E-03,-23.70504990E-03,+8.31300825E-03
+1.30700000E-03,-22.70085424E-03,+9.56361277E-03
+1.30702500E-03,-21.47280315E-03,+10.55843048E-03
+1.30705000E-03,-20.06031785E-03,+11.40768828E-03
+1.30707500E-03,-18.50663914E-03,+12.06029128E-03
+1.30710000E-03,-16.83134029E-03,+12.40896289E-03
+1.30712500E-03,-15.03104286E-03,+12.53498631E-03
+1.30715000E-03,-13.16340566E-03,+12.29175267E-03
+1.30717500E-03,-11.26611714E-03,+11.93473248E-03
+1.30720000E-03,-9.34664725E-03,+11.15041954E-03
+1.30722500E-03,-7.44470096E-03,+10.31199478E-03
+1.30725000E-03,-5.62702255E-03,+9.32628635E-03
+1.30727500E-03,-3.85880302E-03,+7.99329177E-03
+1.30730000E-03,-2.21827187E-03,+6.52068400E-03
+1.30732500E-03,-729.97551E-06,+4.94051140E-03
+1.30735000E-03,+555.18504E-06,+3.13171976E-03
+1.30737500E-03,+1.66179751E-03,+1.33367644E-03
+1.30740000E-03,+2.50566668E-03,-642.31556E-06
+1.30742500E-03,+3.13685174E-03,-2.53322619E-03
+1.30745000E-03,+3.49696212E-03,-4.42738352E-03
+1.30747500E-03,+3.59774926E-03,-6.56148437E-03
+1.30750000E-03,+3.43384594E-03,-8.29057121E-03
+1.30752500E-03,+2.92312591E-03,-10.29571101E-03
+1.30755000E-03,+2.20504679E-03,-11.96051120E-03
+1.30757500E-03,+1.17339934E-03,-13.52928965E-03
+1.30760000E-03,-140.53032E-06,-15.03082632E-03
+1.30762500E-03,-1.60855570E-03,-16.19776719E-03
+1.30765000E-03,-3.47640727E-03,-17.37079740E-03
+1.30767500E-03,-5.31476732E-03,-18.17275997E-03
+1.30770000E-03,-7.63451386E-03,-18.84122794E-03
+1.30772500E-03,-9.81427726E-03,-19.28081246E-03
+1.30775000E-03,-12.42026697E-03,-19.42227090E-03
+1.30777500E-03,-14.91260159E-03,-19.35148906E-03
+1.30780000E-03,-17.60365789E-03,-19.01044843E-03
+1.30782500E-03,-20.52667246E-03,-18.30373482E-03
+1.30785000E-03,-23.06321061E-03,-17.59727930E-03
+1.30787500E-03,-25.93701596E-03,-16.53247695E-03
+1.30790000E-03,-28.47955661E-03,-15.29878546E-03
+1.30792500E-03,-31.19125354E-03,-13.84838197E-03
+1.30795000E-03,-33.63067696E-03,-12.35348822E-03
+1.30797500E-03,-36.00376707E-03,-10.71048466E-03
+1.30800000E-03,-38.20126994E-03,-8.83820236E-03
+1.30802500E-03,-40.22612864E-03,-6.91620279E-03
+1.30805000E-03,-42.00525176E-03,-5.06114197E-03
+1.30807500E-03,-43.60241851E-03,-3.04212507E-03
+1.30810000E-03,-44.93638215E-03,-1.05134419E-03
+1.30812500E-03,-46.00011714E-03,+857.93760E-06
+1.30815000E-03,-46.83327479E-03,+2.77806659E-03
+1.30817500E-03,-47.35082437E-03,+4.50893024E-03
+1.30820000E-03,-47.64206872E-03,+6.11285448E-03
+1.30822500E-03,-47.65235632E-03,+7.76067440E-03
+1.30825000E-03,-47.40162467E-03,+9.07911226E-03
+1.30827500E-03,-46.89911603E-03,+10.27507550E-03
+1.30830000E-03,-46.13716656E-03,+11.27565783E-03
+1.30832500E-03,-45.16897480E-03,+11.95319710E-03
+1.30835000E-03,-44.01775539E-03,+12.45521307E-03
+1.30837500E-03,-42.63683904E-03,+12.79963004E-03
+1.30840000E-03,-41.09837645E-03,+12.90106844E-03
+1.30842500E-03,-39.46086433E-03,+12.68742130E-03
+1.30845000E-03,-37.66184049E-03,+12.26178776E-03
+1.30847500E-03,-35.76980069E-03,+11.75136684E-03
+1.30850000E-03,-33.80896813E-03,+10.98191062E-03
+1.30852500E-03,-31.80249685E-03,+9.97197025E-03
+1.30855000E-03,-29.77665190E-03,+8.72442276E-03
+1.30857500E-03,-27.74918149E-03,+7.44814657E-03
+1.30860000E-03,-25.75207006E-03,+5.95059077E-03
+1.30862500E-03,-23.83523841E-03,+4.29123710E-03
+1.30865000E-03,-21.92916713E-03,+2.60172797E-03
+1.30867500E-03,-20.17252628E-03,+884.32051E-06
+1.30870000E-03,-18.40196370E-03,-944.71888E-06
+1.30872500E-03,-16.86591351E-03,-2.69621262E-03
+1.30875000E-03,-15.28033479E-03,-4.61991453E-03
+1.30877500E-03,-13.87757749E-03,-6.30409111E-03
+1.30880000E-03,-12.65733496E-03,-7.97080680E-03
+1.30882500E-03,-11.48633302E-03,-9.67563939E-03
+1.30885000E-03,-10.50113657E-03,-11.07052812E-03
+1.30887500E-03,-9.56194215E-03,-12.64807757E-03
+1.30890000E-03,-8.85758486E-03,-13.77001350E-03
+1.30892500E-03,-8.14643600E-03,-15.01241115E-03
+1.30895000E-03,-7.63186868E-03,-15.90519467E-03
+1.30897500E-03,-7.12224556E-03,-16.71906457E-03
+1.30900000E-03,-6.78347472E-03,-17.24369999E-03
+1.30902500E-03,-6.45516876E-03,-17.65596568E-03
+1.30905000E-03,-6.22497131E-03,-17.82925327E-03
+1.30907500E-03,-6.03135937E-03,-17.91791298E-03
+1.30910000E-03,-5.85075468E-03,-17.76003206E-03
+1.30912500E-03,-5.73991361E-03,-17.35270153E-03
+1.30915000E-03,-5.61699184E-03,-16.81972959E-03
+1.30917500E-03,-5.49595785E-03,-16.26966913E-03
+1.30920000E-03,-5.37150983E-03,-15.43377014E-03
+1.30922500E-03,-5.21422108E-03,-14.52290854E-03
+1.30925000E-03,-5.03357689E-03,-13.44427521E-03
+1.30927500E-03,-4.83533221E-03,-12.27626910E-03
+1.30930000E-03,-4.58315421E-03,-10.95496114E-03
+1.30932500E-03,-4.28098335E-03,-9.73712860E-03
+1.30935000E-03,-3.93533531E-03,-8.55394194E-03
+1.30937500E-03,-3.51164260E-03,-7.28831095E-03
+1.30940000E-03,-3.08080556E-03,-6.01767274E-03
+1.30942500E-03,-2.56899286E-03,-4.70218066E-03
+1.30945000E-03,-2.00591943E-03,-3.47982574E-03
+1.30947500E-03,-1.38715215E-03,-2.37579029E-03
+1.30950000E-03,-728.09709E-06,-1.24991933E-03
+1.30952500E-03,-15.94269E-06,-227.50811E-06
+1.30955000E-03,+741.94210E-06,+610.93022E-06
+1.30957500E-03,+1.50426484E-03,+1.49489451E-03
+1.30960000E-03,+2.30218383E-03,+2.19402177E-03
+1.30962500E-03,+3.11693776E-03,+2.79662798E-03
+1.30965000E-03,+3.94032369E-03,+3.21927414E-03
+1.30967500E-03,+4.77851116E-03,+3.65706978E-03
+1.30970000E-03,+5.63537702E-03,+3.89614828E-03
+1.30972500E-03,+6.43123759E-03,+3.94865967E-03
+1.30975000E-03,+7.22368985E-03,+3.92997615E-03
+1.30977500E-03,+8.02026289E-03,+3.84444072E-03
+1.30980000E-03,+8.78500467E-03,+3.73810575E-03
+1.30982500E-03,+9.50780035E-03,+3.58225401E-03
+1.30985000E-03,+10.21432702E-03,+3.16996209E-03
+1.30987500E-03,+10.87942921E-03,+2.84721301E-03
+1.30990000E-03,+11.47410445E-03,+2.36775590E-03
+1.30992500E-03,+12.06559119E-03,+1.83808220E-03
+1.30995000E-03,+12.58106577E-03,+1.31205168E-03
+1.30997500E-03,+13.10043347E-03,+758.54343E-06
+1.31000000E-03,+13.52239941E-03,+248.33357E-06
+1.31002500E-03,+13.94760872E-03,-355.12774E-06
+1.31005000E-03,+14.33618338E-03,-1.00078631E-03
+1.31007500E-03,+14.64380166E-03,-1.55911875E-03
+1.31010000E-03,+14.95757019E-03,-2.14388177E-03
+1.31012500E-03,+15.17759974E-03,-2.63882848E-03
+1.31015000E-03,+15.39468864E-03,-3.05013143E-03
+1.31017500E-03,+15.56196589E-03,-3.46377986E-03
+1.31020000E-03,+15.71275343E-03,-4.02979574E-03
+1.31022500E-03,+15.81347574E-03,-4.34768082E-03
+1.31025000E-03,+15.88892589E-03,-4.73285593E-03
+1.31027500E-03,+15.91803630E-03,-4.97578685E-03
+1.31030000E-03,+15.90766307E-03,-5.22739288E-03
+1.31032500E-03,+15.85687090E-03,-5.41230770E-03
+1.31035000E-03,+15.79377341E-03,-5.63520553E-03
+1.31037500E-03,+15.66738064E-03,-5.77845435E-03
+1.31040000E-03,+15.50159105E-03,-5.84202462E-03
+1.31042500E-03,+15.31162349E-03,-5.92371758E-03
+1.31045000E-03,+15.06897509E-03,-5.98894857E-03
+1.31047500E-03,+14.76291864E-03,-6.02856669E-03
+1.31050000E-03,+14.40240544E-03,-5.95014122E-03
+1.31052500E-03,+14.01861578E-03,-5.91828674E-03
+1.31055000E-03,+13.56829049E-03,-5.87596737E-03
+1.31057500E-03,+13.04952431E-03,-5.87565018E-03
+1.31060000E-03,+12.47727224E-03,-5.81844092E-03
+1.31062500E-03,+11.83200052E-03,-5.70012385E-03
+1.31065000E-03,+11.11850107E-03,-5.65445679E-03
+1.31067500E-03,+10.36314718E-03,-5.48167604E-03
+1.31070000E-03,+9.51226091E-03,-5.44121549E-03
+1.31072500E-03,+8.60552943E-03,-5.31690738E-03
+1.31075000E-03,+7.65967189E-03,-5.12711318E-03
+1.31077500E-03,+6.61656878E-03,-5.08128421E-03
+1.31080000E-03,+5.55210412E-03,-4.85921885E-03
+1.31082500E-03,+4.39580935E-03,-4.70461869E-03
+1.31085000E-03,+3.21821756E-03,-4.63899754E-03
+1.31087500E-03,+1.95349985E-03,-4.50244591E-03
+1.31090000E-03,+684.63635E-06,-4.37103386E-03
+1.31092500E-03,-615.32575E-06,-4.25811959E-03
+1.31095000E-03,-1.98500021E-03,-4.08399831E-03
+1.31097500E-03,-3.36669296E-03,-3.87629519E-03
+1.31100000E-03,-4.73711849E-03,-3.53562060E-03
+1.31102500E-03,-6.10347058E-03,-3.33086507E-03
+1.31105000E-03,-7.50122972E-03,-3.21694133E-03
+1.31107500E-03,-8.88352971E-03,-3.00516961E-03
+1.31110000E-03,-10.23977180E-03,-2.74668306E-03
+1.31112500E-03,-11.56214560E-03,-2.46542992E-03
+1.31115000E-03,-12.84727298E-03,-2.12691958E-03
+1.31117500E-03,-14.09000743E-03,-1.93518607E-03
+1.31120000E-03,-15.32680117E-03,-1.59275758E-03
+1.31122500E-03,-16.39240766E-03,-1.43470269E-03
+1.31125000E-03,-17.53032736E-03,-1.18115853E-03
+1.31127500E-03,-18.54075648E-03,-774.85133E-06
+1.31130000E-03,-19.44289201E-03,-558.62476E-06
+1.31132500E-03,-20.28539473E-03,-244.11240E-06
+1.31135000E-03,-21.02086418E-03,-89.50349E-06
+1.31137500E-03,-21.70249346E-03,-14.60872E-06
+1.31140000E-03,-22.25775742E-03,+185.30151E-06
+1.31142500E-03,-22.75949087E-03,+323.47708E-06
+1.31145000E-03,-23.10495649E-03,+509.57202E-06
+1.31147500E-03,-23.39134047E-03,+625.82976E-06
+1.31150000E-03,-23.59654224E-03,+680.06309E-06
+1.31152500E-03,-23.67997252E-03,+687.75647E-06
+1.31155000E-03,-23.70048079E-03,+676.69579E-06
+1.31157500E-03,-23.63887759E-03,+560.28036E-06
+1.31160000E-03,-23.45420700E-03,+345.10275E-06
+1.31162500E-03,-23.26244333E-03,+231.68014E-06
+1.31165000E-03,-22.94455101E-03,+46.23647E-06
+1.31167500E-03,-22.60303821E-03,-278.18571E-06
+1.31170000E-03,-22.20096816E-03,-563.69982E-06
+1.31172500E-03,-21.76588704E-03,-866.64406E-06
+1.31175000E-03,-21.30593385E-03,-1.17891649E-03
+1.31177500E-03,-20.78647540E-03,-1.61202633E-03
+1.31180000E-03,-20.26420262E-03,-2.07214987E-03
+1.31182500E-03,-19.72897085E-03,-2.62181926E-03
+1.31185000E-03,-19.19915846E-03,-3.14043680E-03
+1.31187500E-03,-18.67540556E-03,-3.62251104E-03
+1.31190000E-03,-18.18091112E-03,-4.15443100E-03
+1.31192500E-03,-17.70376812E-03,-4.66256586E-03
+1.31195000E-03,-17.26931474E-03,-5.20501252E-03
+1.31197500E-03,-16.88698862E-03,-5.71683578E-03
+1.31200000E-03,-16.52085734E-03,-6.29348239E-03
+1.31202500E-03,-16.24353743E-03,-6.71581407E-03
+1.31205000E-03,-16.02103880E-03,-7.24545399E-03
+1.31207500E-03,-15.81030759E-03,-7.74820113E-03
+1.31210000E-03,-15.71064479E-03,-8.11302234E-03
+1.31212500E-03,-15.68120271E-03,-8.51493137E-03
+1.31215000E-03,-15.67968822E-03,-8.84785167E-03
+1.31217500E-03,-15.78810452E-03,-9.17767635E-03
+1.31220000E-03,-15.95979772E-03,-9.40715046E-03
+1.31222500E-03,-16.18237264E-03,-9.53422978E-03
+1.31225000E-03,-16.47203375E-03,-9.62426197E-03
+1.31227500E-03,-16.81408565E-03,-9.67829329E-03
+1.31230000E-03,-17.19093540E-03,-9.61993739E-03
+1.31232500E-03,-17.64890162E-03,-9.54511227E-03
+1.31235000E-03,-18.12169350E-03,-9.36470717E-03
+1.31237500E-03,-18.66010412E-03,-9.15617489E-03
+1.31240000E-03,-19.17939885E-03,-8.91948106E-03
+1.31242500E-03,-19.74110190E-03,-8.62499936E-03
+1.31245000E-03,-20.27963433E-03,-8.14936151E-03
+1.31247500E-03,-20.87187003E-03,-7.73929656E-03
+1.31250000E-03,-21.37998348E-03,-7.34607499E-03
+1.31252500E-03,-21.94858725E-03,-6.66488711E-03
+1.31255000E-03,-22.44476594E-03,-6.14129975E-03
+1.31257500E-03,-22.90026126E-03,-5.55358613E-03
+1.31260000E-03,-23.33896355E-03,-4.85354649E-03
+1.31262500E-03,-23.68818089E-03,-4.29197520E-03
+1.31265000E-03,-24.00878501E-03,-3.56988296E-03
+1.31267500E-03,-24.23028473E-03,-2.96785896E-03
+1.31270000E-03,-24.41797588E-03,-2.31003377E-03
+1.31272500E-03,-24.51757777E-03,-1.68590982E-03
